,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
150208,0.0305,['Frank Black'],0.6759999999999999,220373,0.8809999999999999,0,5nbEW7ftdpThF7ofoMJG0z,0.0694,0,0.0571,-5.89,1,I Heard Ramona Sing,37,1993,0.0293,106.04799999999999,0.904,1993
128555,0.956,['The Chordettes'],0.285,189027,0.026000000000000002,0,70ZZ1BdLu5FPb3C4VkKO5m,0.0,11,0.209,-19.113,1,"Lonesome, That's All",2,1951-04-09,0.0489,90.367,0.0353,1951
33839,0.92,['Sarah Vaughan'],0.473,256133,0.0739,0,2ZbwAeYBthbrG0V5jFe1ZV,6.19e-05,6,0.968,-18.889,1,"Just A Gigolo - Live At Mister Kelly's, Chicago/1957",11,1957-08-06,0.044000000000000004,111.689,0.159,1957
53877,0.00103,['Theory of a Deadman'],0.414,242160,0.742,0,1NkTf6Nt4md0ZJR2jt9UZB,0.0,9,0.6609999999999999,-5.7620000000000005,1,Make Up Your Mind,36,2002-01-01,0.0369,152.952,0.223,2002
115052,2.42e-05,['Korn'],0.5770000000000001,172667,0.94,0,1pHPpLVH2XEN0xYRoQs4wq,0.0715,6,0.34700000000000003,-4.439,0,Word Up!,60,2004-11-16,0.0361,116.045,0.818,2004
141130,0.267,['Alannah Myles'],0.42,277400,0.39899999999999997,0,61a5lY9pQk8Q4D56WHvp1l,0.0,9,0.127,-10.562999999999999,1,Lover of Mine,50,1989-03-14,0.0279,148.034,0.0993,1989
90933,0.846,['Duke Ellington'],0.431,166627,0.545,0,66aOeM9L8jSvZ49d6lc1zl,0.257,3,0.14300000000000002,-7.848,1,Smada,10,1951,0.0339,162.708,0.583,1951
41046,0.605,['Эрнест Хемингуэй'],0.621,97800,0.262,1,1js9FayPUAHt6rHu6ZISfK,0.0,2,0.0923,-18.546,1,"Часть 72.2 - За рекой, в тени деревьев",0,1950,0.9179999999999999,178.43599999999995,0.532,1950
45632,0.11699999999999999,['Roxette'],0.58,282493,0.483,0,1kAJFyicakML1Bjd3Tqt1B,3.16e-06,5,0.0643,-10.794,1,No Se Si Es Amor (It Must Have Been Love),54,1996-12-02,0.0261,159.24,0.644,1996
33969,0.625,['Lee Morgan'],0.479,562520,0.474,0,6q8JYOuYM13UOyBaLYFC08,0.0347,10,0.063,-13.007,1,A Night In Tunisia,11,1958-01-01,0.0412,130.498,0.691,1958
130256,0.106,['The Pretty Things'],0.659,241467,0.6659999999999999,0,01PiQmG1Ct8Rd21uZGGaYJ,0.000513,0,0.21899999999999997,-12.526,1,Baron Saturday,35,1968-12,0.0638,88.411,0.484,1968
63841,0.981,"['Wolfgang Amadeus Mozart', 'Rudolf Serkin', 'Alexander Schneider', 'Columbia Symphony Orchestra']",0.35,432880,0.20600000000000002,0,30cM9v0lSkGlAPS3ndCsGZ,0.8640000000000001,7,0.305,-18.886,1,"Piano Concerto No. 17 in G Major, K. 453: III. Allegretto",0,1952,0.0363,81.225,0.33799999999999997,1952
99946,0.8109999999999999,['La Gresca'],0.782,103040,0.3670000000000001,0,0I3EZCrH1sby9SY5UPKiBJ,0.0,3,0.128,-15.724,1,Alirón al Barça,0,1947,0.124,120.90799999999999,0.9670000000000001,1947
89224,0.995,"['Francisco Canaro', 'Carlos Galán']",0.735,170507,0.121,0,2VE5kHvkmBbIUwspxjX0zC,0.759,2,0.247,-16.65,0,Media Noche - Remasterizado,0,1934-01-10,0.126,117.428,0.5329999999999999,1934
106821,0.546,['LANY'],0.6609999999999999,244820,0.39299999999999996,0,3Dkvp3L4w0uJFYfIPa8E9H,0.000131,5,0.11,-8.199,1,ILYSB - STRIPPED,71,2015-12-11,0.0554,83.851,0.165,2015
117795,0.99,['Count Basie'],0.607,183640,0.273,0,2C7GDsy9nbjvQvXJ9XtJjz,0.941,8,0.312,-15.241,1,Five O'Clock Whistle - Alternate Take #2,2,1936,0.0438,96.87700000000001,0.882,1936
142171,0.7120000000000001,['Dave Dudley'],0.629,157333,0.644,0,55PomE5QaGCIIErK87zeVs,0.000273,7,0.136,-9.383,1,Six Days on the Road,46,1999-11-09,0.0401,77.824,0.961,1999
140598,0.22,['The Belle Stars'],0.6990000000000001,178720,0.9890000000000001,0,05KaxynPCVTv8RZA9h0cL7,0.0155,1,0.39,-6.559,1,Iko Iko,40,1983-01-01,0.0622,104.257,0.7170000000000001,1983
79128,0.985,"['Francisco Canaro', 'Charlo']",0.8,178000,0.34700000000000003,0,0uvhcYnZQVeEClmBR9h9tl,0.0,0,0.14400000000000002,-14.675999999999998,1,Libertad Es el Sueño Dorado - Remasterizado,0,1931-12-14,0.078,123.61399999999999,0.7120000000000001,1931
143638,0.0476,['Meghan Trainor'],0.8109999999999999,188754,0.879,1,0ifSeVGUr7py5GggttDhXw,1.91e-06,9,0.109,-3.7239999999999998,1,All About That Bass,64,2014-06-30,0.0514,134.064,0.9620000000000001,2014
80992,0.8109999999999999,['La Sonora Santanera'],0.737,156307,0.39799999999999996,0,5AMuWQfkvqbVpthKWV3dtS,0.000173,10,0.0587,-16.613,1,El Botones,15,1950,0.0495,87.294,0.98,1950
53880,0.0431,['Shania Twain'],0.565,229027,0.878,0,5xh0pLWWOuHiHsqvIX8JpH,0.0,9,0.365,-4.388,1,She's Not Just A Pretty Face - Red Version,42,2002-01-01,0.0385,98.985,0.451,2002
145488,0.0711,['Эрих Мария Ремарк'],0.691,105900,0.177,1,1yFnIssFvxG53JFFxt0cOm,0.000245,5,0.0887,-21.615,1,Часть 164.3 - Триумфальная арка,0,1945,0.85,104.459,0.445,1945
81083,0.963,['Dean Martin'],0.415,156973,0.19699999999999998,0,1H7pidbk9KdmLMX0qOdeak,0.0226,10,0.275,-13.794,1,I'll Always Love You (Day After Day),22,1951,0.0333,112.264,0.28,1951
111717,0.0119,['David Bowie'],0.38299999999999995,492493,0.43,0,2o9VAWKD7yvnyrBRw9tzgH,0.0196,9,0.213,-13.694,1,The Width of a Circle - 2015 Remaster,45,1970-11-04,0.0384,133.846,0.174,1970
72699,0.794,['Dean Martin'],0.46399999999999997,189027,0.344,0,4ajZSQCn0cjUvUNCqKGTeD,2.0399999999999998e-05,5,0.141,-14.267000000000001,1,"The Green, Green Grass of Home",23,1967,0.0261,96.742,0.436,1967
137246,0.9890000000000001,['Gulraj'],0.7290000000000001,168458,0.271,0,0HGvH8g4MaMnaAzw8KTj6B,0.0,2,0.33799999999999997,-8.054,1,Dharti Mata,0,1950-12-31,0.153,68.12899999999999,0.604,1950
120725,0.5589999999999999,['Simon & Garfunkel'],0.597,163187,0.755,0,6744JWCcHMoA1T2UU2HhMD,0.0,2,0.327,-9.662,1,The Big Bright Green Pleasure Machine,35,1966-10-10,0.0452,90.184,0.65,1966
152398,0.424,['Los Nuevos Rebeldes'],0.79,160989,0.757,0,62pJd05wVmuUABEXQPVH0y,0.0,7,0.0581,-6.3420000000000005,1,Los Relatos de un Guacho,61,2015-10-15,0.0465,126.26899999999999,0.9329999999999999,2015
105465,0.265,"['Jennifer Lopez', 'LL Cool J']",0.6990000000000001,254467,0.6679999999999999,0,3kgutGd839IOYRl6ekeq6V,0.0,1,0.141,-5.305,1,All I Have (feat. LL Cool J),57,2002-11-19,0.106,83.074,0.47200000000000003,2002
56809,0.7609999999999999,['Jutta Hipp'],0.444,242813,0.573,0,3tgsbYSZaEBzlUJLCQXXOR,0.4370000000000001,5,0.428,-12.655,0,"Take Me In Your Arms - Live At The Hickory House,1956",6,1956-04-05,0.0411,107.551,0.8809999999999999,1956
90486,0.797,['Bernard Herrmann'],0.251,96466,0.0423,0,6GlOVw3upFeclJgc0jWuVX,0.294,10,0.105,-24.888,0,The In-Laws,2,1947,0.0435,74.137,0.0396,1947
117032,0.973,['Ted Weems & His Orchestra'],0.75,162947,0.5770000000000001,0,2Wz1UC41YaQN3uW5MbAeQ6,0.34,10,0.0946,-10.514000000000001,1,Cobble-Stones,0,1928-07-01,0.0436,104.809,0.7440000000000001,1928
76678,0.509,['Los Toros Band'],0.7509999999999999,235013,0.726,0,5hRHatfaLymDHOsnnlp10V,0.0,2,0.23800000000000002,-1.381,1,Si Estuvieras Aquí,39,2007-01-01,0.0365,125.19200000000001,0.6559999999999999,2007
127702,0.98,['Claudio Villa'],0.408,166687,0.317,0,2QstEpu3yRhzjhCZXY68C0,4.52e-06,5,0.0899,-11.774000000000001,1,'O surdato 'nnammurato,0,1942-11-13,0.0352,122.805,0.522,1942
85241,0.183,['Counting Crows'],0.578,272293,0.8170000000000001,0,5DiXcVovI0FcY2s0icWWUu,3.06e-06,0,0.285,-6.5420000000000025,1,Mr. Jones,76,1993-01-01,0.0363,141.621,0.726,1993
76176,0.988,"['Zutty Singleton', 'Fats Waller']",0.5479999999999999,245440,0.31,0,3XfdUtpJ8VW1iCMJkxZob2,0.8690000000000001,0,0.158,-14.484000000000002,0,Ain't Misbehavin',43,2002-01-19,0.0554,95.765,0.598,2002
156905,0.237,['Tim Maia'],0.447,305693,0.685,0,7j2ExpvZTeURjspK443YKU,0.0,11,0.307,-4.942,0,Bom-Senso,58,1975-03-15,0.0615,99.89200000000001,0.484,1975
4169,0.0071,['Punkin Machine'],0.975,338844,0.57,0,12SY1IDzol5dg1yBTUoKYx,0.28,6,0.07200000000000001,-10.604000000000001,0,I Need You Tonight,40,1981,0.0481,126.90799999999999,0.968,1981
155531,0.943,['Little Richard'],0.374,158373,0.42,0,3PSaa6V6kDGa5jphLFanst,2.25e-06,6,0.307,-12.57,1,Do Lord Remember Me,16,1961-03-12,0.0386,97.552,0.562,1961
142696,0.12300000000000001,"['Beenie Man', 'Ms. Thing']",0.616,255360,0.71,0,746nPV2NXSoxW3imGpG8gk,0.0,5,0.128,-7.05,1,Dude,54,2004-01-01,0.264,93.93799999999999,0.945,2004
35991,0.7490000000000001,['Víctor Manuel'],0.726,185160,0.465,0,5L1hGWrTx1wAnCBNtKJBkC,0.000263,2,0.11,-12.104000000000001,1,Quiero Abrazarte Tanto,43,1978,0.0433,149.309,0.941,1978
55166,0.493,['George Strait'],0.46,228000,0.59,0,1LKJJ4LsmUm7ibocmosUf1,0.0020800000000000003,2,0.268,-6.527,1,Cold Beer Conversation,50,2015-09-25,0.0325,200.007,0.39399999999999996,2015
143554,0.0399,['Cage The Elephant'],0.575,177960,0.985,0,00CqEmnPLFKDhAb3cuu6Cs,0.0,2,0.166,-1.038,0,Halo,53,2013-10-08,0.0743,116.01100000000001,0.47600000000000003,2013
118129,0.355,['Эрнест Хемингуэй'],0.684,127900,0.073,1,0gNClPhKqqcFSb8V9MeQg5,0.0,7,0.46299999999999997,-24.625999999999998,1,Часть 27.3 - По ком звонит колокол,0,1940,0.935,113.182,0.627,1940
9168,0.747,['Эрнест Хемингуэй'],0.718,104300,0.263,1,12o35Mtz759CPs5JtmcAlO,0.0,1,0.149,-16.142,1,"Часть 68.2 - За рекой, в тени деревьев",0,1950,0.75,126.515,0.524,1950
31178,0.000798,"['Roscoe Dash', 'Soulja Boy']",0.515,295320,0.971,0,1fHNx9MymVjrxGUbq8eh46,0.0,11,0.273,-1.976,0,All The Way Turnt Up,45,2010-01-01,0.0865,132.025,0.693,2010
142424,0.00563,['Quantic'],0.408,223013,0.848,0,3iNj5fdyY62N1ycufQ3E2M,0.922,1,0.128,-9.797,1,Time Is the Enemy,45,2001-06-19,0.0328,165.93,0.258,2001
44920,0.138,['John Cafferty & the Beaver Brown Band'],0.486,254800,0.935,0,0w7svAVTFwqM77Rqf1Yi4Y,8.83e-05,0,0.20199999999999999,-5.2829999999999995,1,Some Like It Hot,29,1989-02-01,0.0601,152.798,0.584,1989
7805,0.0998,['Milky Chance'],0.743,255160,0.659,0,6acDlNeA06MCVCzsTVGr9V,0.00028,10,0.0622,-6.755,1,Cocoon,61,2017-03-17,0.0343,114.03299999999999,0.804,2017
97658,0.033,"['Taylor Swift', 'Brendon Urie', 'Panic! At The Disco']",0.61,193000,0.83,0,2Rk4JlNc2TPmZe2af99d45,0.0,0,0.11800000000000001,-4.105,1,ME! (feat. Brendon Urie of Panic! At The Disco),83,2019-08-23,0.0571,182.162,0.728,2019
100414,0.8240000000000001,['Flatt & Scruggs'],0.565,194173,0.308,0,4gIB7OM2mgaQkXgaTxhB7R,0.0,5,0.134,-11.819,1,Go Home,5,1951,0.0317,126.89399999999999,0.37799999999999995,1951
6655,0.000984,['Lacuna Coil'],0.503,245573,0.667,0,71KtwiEpzcn9WxwlaS7ZJY,0.027000000000000003,11,0.22899999999999998,-6.831,0,Enjoy the Silence - cover version,55,2006,0.0285,113.01799999999999,0.10099999999999999,2006
85224,0.258,['Corey Hart'],0.6859999999999999,320528,0.609,0,1QbQL5m30YNvukitIqAnFG,0.00015,10,0.113,-11.469000000000001,0,Sunglasses At Night,60,1992-01-01,0.0444,127.736,0.7190000000000001,1992
85097,0.0985,['Mint Condition'],0.672,356960,0.52,0,18sytW2s53Of6NVudQyUlH,1.28e-06,7,0.0365,-9.965,0,Breakin' My Heart (Pretty Brown Eyes),57,1991-01-01,0.0407,137.213,0.551,1991
169197,0.0807,['Tamar Braxton'],0.652,262227,0.6629999999999999,0,6rvKqjSuVP02HzGiV4G4iq,2.59e-06,2,0.0805,-5.318,0,All the Way Home,51,2013-09-03,0.0378,107.99,0.254,2013
159624,0.341,['Ronnie Milsap'],0.44799999999999995,267173,0.475,0,72EVQBDAMopmRc6AiGEDQU,0.0,7,0.753,-11.307,1,Smokey Mountain Rain,44,2002-09-24,0.0375,131.261,0.375,2002
84195,0.565,['Vicente Fernández'],0.607,189720,0.29600000000000004,0,2PxGGRmj5yunYdNF2Ud2vm,9.17e-05,5,0.324,-9.541,0,Mujeres Divinas,55,1982,0.0601,71.13600000000002,0.5770000000000001,1982
144452,0.0027199999999999998,['Shungi Music Crew'],0.81,391808,0.73,0,4GxAwESWhi9FwXj684RvqF,0.86,1,0.091,-9.14,0,Broken City,0,1928-08-20,0.0822,123.13600000000001,0.6629999999999999,1928
145595,0.971,"['Benedito Lacerda', 'Pixinguinha']",0.545,170067,0.261,0,3aBGmzMhvWlsZtCSyW7zyL,0.951,2,0.0925,-17.108,1,Naquele Tempo,0,1946,0.0364,140.164,0.779,1946
150317,0.519,['Yanni'],0.212,417267,0.526,0,2fWixaGQjHfWuBeACVYXa8,0.0912,0,0.977,-12.309000000000001,1,Santorini - Live,48,1994-02-21,0.0514,168.30599999999995,0.0385,1994
2959,0.9620000000000001,['Harry Nilsson'],0.524,161747,0.0383,0,2TTZQ421MkI6XcwwnqKP8h,0.311,2,0.109,-26.06900000000001,1,Mother Nature's Son,29,1969-08-01,0.0323,85.26899999999998,0.185,1969
131634,0.00402,['Iron Maiden'],0.29600000000000004,105267,0.7440000000000001,0,5PAV67ylqFpyByyYZZbMNP,0.877,9,0.121,-6.064,1,The Ides of March - 2015 Remaster,32,1981-02-02,0.0366,97.32799999999999,0.33299999999999996,1981
148797,0.541,['Supertramp'],0.619,178867,0.358,0,5gLJZBGkpvRXWbEbTcLIz8,0.00263,7,0.0778,-15.817,1,Casual Conversations - 2010 Remastered,43,1979-03-29,0.0263,109.01,0.42100000000000004,1979
132641,9.2e-06,['L7'],0.419,175293,0.9159999999999999,0,7fxpqs4G8vj3rFYbJnsG7w,0.19399999999999998,1,0.0751,-8.373,1,Shitlist,47,1992,0.0604,128.98,0.496,1992
49090,0.852,['Gretchen Wyler'],0.727,220760,0.354,0,01sUuIxwWVNhpqZ7R7lXFO,0.0,2,0.3670000000000001,-7.829,1,Satin and Silk,1,1955,0.0763,78.872,0.5,1955
4582,0.629,['Rocio Banquells'],0.457,251307,0.336,0,1SGYSOwGX3PPkJc5ihY2zp,0.00014,4,0.23800000000000002,-14.703,1,Abrázame,47,1985-06-06,0.0405,144.862,0.166,1985
150052,0.28800000000000003,['Amy Grant'],0.648,213733,0.89,0,55lX3vm1G35mUpawXHK5Te,0.0,2,0.11900000000000001,-3.8339999999999996,1,Every Heartbeat,39,1991,0.0429,126.956,0.8079999999999999,1991
123874,0.00503,['Wu-Tang Clan'],0.823,158133,0.562,1,1XbqOF6nx3tJsyQjXRh9ux,7.68e-05,7,0.142,-7.33,1,As High as Wu-Tang Get,49,1997-06-03,0.32799999999999996,91.979,0.565,1997
32523,0.993,['Giorgos Papasideris'],0.31,195107,0.4,0,3ieeHCDtBOcNDEwEbEFUJt,0.038,1,0.6920000000000001,-12.497,1,Karampelas,0,1940-01-01,0.0458,69.018,0.373,1940
11807,0.27399999999999997,['Jimmy Buffett'],0.6509999999999999,237307,0.513,0,6PyX7js3uD5uu0Dp11Z2ms,0.0,9,0.0976,-12.579,1,Kick It In Second Wind,26,1976-01-01,0.0572,141.541,0.925,1976
17880,0.638,['Miles Davis'],0.6,477988,0.258,0,5MOFLxEJcyAzoBiXG4rmp7,0.0004,0,0.111,-13.177,1,Bye Bye Blackbird - Mono Version,12,1957-03-18,0.0538,123.21700000000001,0.373,1957
46226,0.736,['Barbra Streisand'],0.28,233373,0.27699999999999997,0,5HmpVCza89KJc9cJA1T4sV,9.97e-06,3,0.12,-11.607999999999999,1,Memory,51,2002-01-29,0.0369,108.656,0.109,2002
126512,0.0229,['Эрих Мария Ремарк'],0.7070000000000001,161500,0.23,1,4FWsJLE0eYxUfFXDs8Vn8i,0.0,0,0.306,-19.026,1,Часть 46.2 - На Западном фронте без перемен,0,1929,0.955,82.14,0.584,1929
135418,0.319,['BabyJake'],0.754,207813,0.725,0,44yeuXXaEnaK5Cugptf7GH,1.19e-06,7,0.188,-5.7829999999999995,1,Cigarettes On Patios,68,2019-06-07,0.0528,140.011,0.597,2019
20705,3.0799999999999996e-05,['D.R.I.'],0.247,88920,0.971,0,3ecrppPnloDWWI7XLxynjW,0.504,7,0.0848,-9.693,1,I Don't Need Society,29,1985,0.0709,119.775,0.284,1985
57268,0.99,"['Johann Sebastian Bach', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.235,94293,0.0746,0,4AFspvKwPGqK6oVowGiF2z,0.841,9,0.168,-19.067999999999998,1,"Notebook for Anna Magdalena Bach: Little Suite: I. Menuett in G Major, BWV Anh. 114",13,1960,0.0407,113.641,0.278,1960
46373,0.0668,['Terri Clark'],0.626,173333,0.8859999999999999,0,56sAXFMfTagQGl5KOxvdxt,0.0,4,0.11800000000000001,-4.787,1,I Wanna Do It All,40,2003-01-01,0.034,132.905,0.782,2003
99418,0.9790000000000001,['Vanmala'],0.526,207465,0.10300000000000001,0,1jmtB4SNZow2mJG2LnfYc7,4.15e-05,5,0.228,-12.56,1,Tujh Bin Meri Baat Bane Na,0,1941-12-31,0.0831,65.248,0.424,1941
6339,0.0767,['N.E.R.D'],0.662,259493,0.934,1,2OQfyddAKv4FyelDJjGNHH,0.0,4,0.332,-4.545,0,Rockstar,48,2002-03-12,0.141,92.08,0.61,2002
26069,0.754,"['Los Panchos', 'Javier Solís']",0.546,131493,0.401,0,2CiE1RFu0ymAHj7iXrbaeN,3.5000000000000016e-06,0,0.0752,-7.601,1,Me Recordaras (with Javier Solís),12,1959,0.0346,107.309,0.625,1959
79069,0.9840000000000001,['Sexteto Habanero'],0.522,197878,0.39,0,0DAWcnu5m3Oc7mpa5bdmrq,0.879,5,0.28300000000000003,-15.630999999999998,1,Aquella Boca,1,1931-07-01,0.121,83.44,0.84,1931
27568,0.7240000000000001,"['Bobby ""Blue"" Bland']",0.597,223840,0.486,0,7oJfsfw8IBfPfdrfrHtLHR,0.193,11,0.359,-15.199000000000002,0,Yolanda,25,1974-01-01,0.0485,95.73299999999999,0.8059999999999999,1974
148603,0.512,['The Doobie Brothers'],0.858,188467,0.368,0,5TeuKaesAnmJx8CqbT8YCL,9.82e-05,4,0.0758,-13.363,1,Nothin' but a Heartache,34,1977-08-26,0.0382,108.167,0.95,1977
155148,0.7659999999999999,"['Leonard Bernstein', 'Jim Bryant', 'Johnny Green', 'West Side Story Orchestra']",0.452,152347,0.0958,0,4HSwIQmqvtEAVjSXo7eFAq,0.0,5,0.214,-15.425999999999998,1,West Side Story: Act I: Something's Coming,14,1957,0.0487,92.124,0.36200000000000004,1957
141798,0.151,['Aterciopelados'],0.6709999999999999,151667,0.883,0,1SBwYuWcbpJOXZBlzWfJQw,0.0,4,0.132,-4.387,0,Baracunatana,55,1995,0.0479,89.977,0.945,1995
93715,0.0019,['AC/DC'],0.51,257173,0.838,0,1Kbc8nH6BhsWnTuM22qypl,0.0684,1,0.24,-5.026,1,Love Hungry Man,57,1979-07-27,0.0519,120.184,0.55,1979
73468,0.685,['Julio Iglesias'],0.395,218627,0.18899999999999997,0,5OqhAShgYwnnYQXzEjFQuw,1.24e-05,4,0.312,-19.1,1,Quien,28,1975,0.0519,116.815,0.276,1975
9707,0.602,['Miles Davis'],0.4970000000000001,572400,0.349,0,16pWLnvuaTzk874qoDeIos,0.115,0,0.105,-11.811,0,Teo,5,1955,0.0387,142.342,0.45,1955
90721,0.871,['Pérez Prado'],0.449,137040,0.86,0,2DEDZ9l70eDchBpFUwaPeI,0.741,11,0.113,-9.69,0,Caballo Negro,11,1949,0.05,139.33,0.634,1949
66391,0.0962,['The Rolling Stones'],0.40299999999999997,180280,0.65,0,4YyM7qJL5FdZDQP7G5Dnf5,0.00293,5,0.248,-4.279,1,You Win Again,20,1978-06-09,0.0269,83.95700000000002,0.53,1978
2369,0.8540000000000001,['王秀如'],0.3670000000000001,225893,0.0252,0,7s84WK5bcbxac0KQ99lPkf,1.38e-06,0,0.19,-28.831,1,河邊春夢,25,1963-05-05,0.0377,107.804,0.192,1963
118883,0.991,['Geeta Dutt'],0.562,172667,0.18100000000000002,0,1n727DCXD2dcsJhCIBYBSn,0.857,4,0.132,-19.852,0,Yaad Karoge Yaad Karoge,0,1947-01-01,0.0387,132.128,0.8809999999999999,1947
46518,0.000273,['Disturbed'],0.621,247080,0.972,0,4H6qtMPzKYRCsf7bT2DcBP,0.591,5,0.27,-3.245,0,Pain Redefined,45,2005-09-19,0.0566,109.949,0.506,2005
34188,0.9309999999999999,['Marian McPartland'],0.441,202013,0.0714,0,5yLePTwcksJbez4dTEr4bc,0.8320000000000001,1,0.111,-31.16800000000001,1,A Little Bit In Love,9,1960-08-12,0.078,80.001,0.237,1960
39304,0.784,['James Blake'],0.546,273840,0.29100000000000004,0,688DZF6e1MH5Uf409dwaHm,0.9309999999999999,7,0.0894,-12.252,1,The Wilhelm Scream,51,2011-01-01,0.138,169.959,0.363,2011
12315,0.3670000000000001,['Rick James'],0.76,261013,0.723,0,35Wh3ShZBnshmbT9WmUZkh,0.0,0,0.124,-8.583,1,Ghetto Life,26,1981-04-07,0.0869,116.649,0.892,1981
167537,0.546,['Marc Anthony'],0.545,286133,0.89,0,6gP2ecGSf52TexVx9TXFYg,0.0,2,0.139,-3.1289999999999996,1,Si Te Vas,52,1997-01-01,0.0868,177.08700000000005,0.8909999999999999,1997
65232,0.499,['The Monkees'],0.715,197827,0.387,0,1OW2Ohe4HYdQISMJleg0f8,0.0,2,0.13699999999999998,-8.693,0,So Goes Love,12,1966-10-10,0.0323,88.557,0.257,1966
143382,0.000199,"['Korn', 'Skrillex']",0.508,222640,0.894,1,25EgA1A1OZBRw25Mjyw08g,0.00135,1,0.47600000000000003,-4.664,1,Get Up! (feat. Skrillex),57,2011-11-30,0.0779,139.944,0.248,2011
150371,0.0152,['Lighter Shade Of Brown'],0.74,239973,0.92,0,5IlvMPst0Agrezxb0lqta2,0.0017699999999999999,1,0.0336,-7.6270000000000024,0,Hey D.J.,38,1994-01-01,0.0777,100.005,0.6559999999999999,1994
31382,0.992,"['Claude Debussy', 'Inon Barnatan']",0.375,314120,0.00607,0,0mjT194sWauS2YBwxM2ZhS,0.883,1,0.0562,-29.405,1,Suite Bergamasque: Clair de Lune,53,2012-04-23,0.0501,67.97800000000001,0.0445,2012
83020,0.413,['Grateful Dead'],0.52,318929,0.49,0,7x2xjJV3YAPeLQJ7u3Kjet,0.0,2,0.121,-12.828,1,Box of Rain - 2013 Remaster,56,1970-06-01,0.0286,117.755,0.76,1970
101968,0.8059999999999999,['Tammy Wynette'],0.546,154627,0.258,0,0mSywazXcVFQZRk2Gg9ImX,1.06e-05,7,0.165,-12.894,1,I Don't Wanna Play House,46,1967,0.0317,100.68299999999999,0.46399999999999997,1967
106250,0.0259,['Yelawolf'],0.779,227573,0.725,1,49rnuaQOpoTeKe0PA5nKdo,0.0,11,0.0946,-7.127999999999999,1,Daddy's Lambo,60,2010-01-01,0.145,131.997,0.335,2010
25457,0.98,"['Ludwig van Beethoven', 'Wolfgang Schneiderhan', 'Wilhelm Kempff']",0.578,341000,0.151,0,1WknfnhOR8qOChEtVsIGTB,0.293,0,0.0766,-15.267000000000001,0,"Violin Sonata No. 7 in C Minor, Op. 30 No. 2: IV. Finale - Allegro",0,1953-01-01,0.0448,117.398,0.313,1953
75994,0.13699999999999998,['Plus One'],0.555,236800,0.43,0,3wr4VlVaot0KEPL5W3XnEb,0.0,4,0.384,-6.5829999999999975,1,Last Flight Out,51,2000-05-12,0.0243,78.006,0.223,2000
137043,0.981,['Igor Stravinsky'],0.12300000000000001,174867,0.0934,0,261Q9Jl7m9LlDb5uPy3WT2,0.289,1,0.0882,-23.82800000000001,1,Pastorale (Version for Violin & Chamber Ensemble),1,1948,0.0457,180.362,0.231,1948
27230,0.809,['Yusuf / Cat Stevens'],0.493,171787,0.782,0,1K85WKFr3H9I7ctZ1WArpx,0.000153,6,0.706,-8.888,1,"Longer Boats - Live At The Troubadour, Los Angeles, 1971",31,1970-11-23,0.102,147.412,0.649,1970
122025,0.486,['Supertramp'],0.428,451080,0.8740000000000001,0,7hHTyS1QG0TcX5iQ0sa1Tk,0.0583,0,0.071,-6.322,0,Child Of Vision - 2010 Remastered,50,1979-03-29,0.0468,168.701,0.858,1979
96111,0.536,['Anthony Hamilton'],0.556,246773,0.34600000000000003,0,0xiuSFBOEHWaJ6rSuUbJWc,0.0,0,0.106,-9.809,0,Charlene,58,2003-07-15,0.311,123.869,0.451,2003
158381,0.5720000000000001,['Slim Dusty'],0.67,188333,0.271,0,3ES9dBjha6huNi9vHAsQAo,0.0,2,0.156,-15.75,1,Waltzing Matilda,47,1989-01-01,0.0455,110.637,0.6459999999999999,1989
81901,0.973,['Bill Evans'],0.43799999999999994,354667,0.0172,0,1WygPWqmNs4s2fxtjmtI3O,0.557,9,0.0815,-23.66,1,Young And Foolish,51,1959,0.0384,100.98899999999999,0.136,1959
133582,0.44,['Marco Antonio Solís'],0.28600000000000003,257400,0.465,0,5fUMiojNarx83jSyA1MhFH,0.000916,7,0.141,-4.215,0,Donde Estara Mi Primavera,54,2001-01-01,0.0312,175.86,0.266,2001
34297,0.995,"['Traditional', 'Robert Shaw']",0.59,114800,0.264,0,44ZfedJn6PMsRCiEYhaDw4,1.39e-05,7,0.131,-17.146,1,"Haul Away, Joe",10,1961,0.0398,99.93,0.21899999999999997,1961
54139,0.251,['Thievery Corporation'],0.6990000000000001,341507,0.6779999999999999,0,2Xwt7oYOO7qocIYNgirkLy,0.6970000000000001,11,0.516,-9.212,0,Amerimacka featuring Notch,46,2005-02-22,0.0413,76.835,0.363,2005
616,0.968,"['Sergei Rachmaninoff', 'William Kapell', 'Edmund Kurtz']",0.24600000000000002,548560,0.19,0,2rGDv2kgFK38I2AjzwIY0S,0.892,7,0.304,-16.025,0,"Cello Sonata in G Minor, Op. 19: I. Lento - Allegro moderato",0,1945,0.0356,103.86399999999999,0.135,1945
24284,0.992,"['Nikos Gounaris', 'Fotis Polimeris', 'N. Fragkopoulou']",0.233,192720,0.298,0,5VN1jsZ3fxVizr0D3tBGRI,0.0595,7,0.142,-11.312000000000001,1,Kourastika na s' agapo,1,1930-01-01,0.0357,72.024,0.32899999999999996,1930
